"Type;""Id"";""FirstName"";""LastName"";""City"";""Country"";""Phone"";""OrderDate"";""TotalAmount"";""OrderNumber"";""UnitPrice"";""Quantity"";""ProductName"";""Package"";""IsDiscontinued""",,,
"Customer;65;""Paula"";""Wilson"";""Albuquerque"";""USA"";""(505) 555-5939)"";""10/04/2019"";""1374","6"";""543207"";81;1;""Sir Rodney's Marmalade"";""30 gift boxes"";0",,
"Customer;63;""Horst"";""Kloss"";""Cunewalde"";""Germany"";""0372-035188"";""13/02/2019"";""6941","49"";""543151"";81;15;""Sir Rodney's Marmalade"";""30 gift boxes"";0",,
"Customer;54;""Yvonne"";""Moncada"";""Buenos Aires"";""Argentina"";""(1) 135-5333"";""09/01/2019"";""2220"";""543116"";81;15;""Sir Rodney's Marmalade"";""30 gift boxes"";0",,,
"Customer;4;""Thomas"";""Hardy"";""London"";""UK"";""(171) 555-7788"";""07/12/2018"";""4675"";""543083"";81;50;""Sir Rodney's Marmalade"";""30 gift boxes"";0",,,
"Customer;40;""Daniel"";""Tonini"";""Versailles"";""France"";""30.59.84.10"";""11/11/2018"";""800"";""543057"";81;5;""Sir Rodney's Marmalade"";""30 gift boxes"";0",,,
"Customer;63;""Horst"";""Kloss"";""Cunewalde"";""Germany"";""0372-035188"";""23/09/2018"";""1620"";""543008"";81;20;""Sir Rodney's Marmalade"";""30 gift boxes"";0",,,
"Customer;64;""Sergio"";""GutiÃ©rrez"";""Buenos Aires"";""Argentina"";""(1) 123-5555"";""04/08/2018"";""932"";""542958"";81;5;""Sir Rodney's Marmalade"";""30 gift boxes"";0",,,
"Customer;65;""Paula"";""Wilson"";""Albuquerque"";""USA"";""(505) 555-5939)"";""10/04/2019"";""1374","6"";""543207"";6;4;""Konbu"";""2 kg box"";0",,
"Customer;46;""Carlos"";""GonzÃ¡lez"";""Barquisimeto"";""Venezuela"";""(9) 331-6954"";""04/04/2019"";""510"";""543201"";6;10;""Konbu"";""2 kg box"";0",,,
"Customer;67;""Janete"";""Limeira"";""Rio de Janeiro"";""Brazil"";""(21) 555-3412"";""23/03/2019"";""1838"";""543189"";6;30;""Konbu"";""2 kg box"";0",,,
"Customer;17;""Sven"";""Ottlieb"";""Aachen"";""Germany"";""0241-039123"";""28/02/2019"";""1692"";""543166"";6;7;""Konbu"";""2 kg box"";0",,,
"Customer;71;""Jose"";""Pavarotti"";""Boise"";""USA"";""(208) 555-8097"";""23/02/2019"";""2393","5"";""543161"";6;80;""Konbu"";""2 kg box"";0",,
"Customer;87;""Pirkko"";""Koskitalo"";""Oulu"";""Finland"";""981-443655)"";""17/02/2019"";""300"";""543155"";6;20;""Konbu"";""2 kg box"";0",,,
"Customer;71;""Jose"";""Pavarotti"";""Boise"";""USA"";""(208) 555-8097"";""25/01/2019"";""1902"";""543132"";6;56;""Konbu"";""2 kg box"";0",,,
"Customer;71;""Jose"";""Pavarotti"";""Boise"";""USA"";""(208) 555-8097"";""06/01/2019"";""796","5"";""543113"";6;84;""Konbu"";""2 kg box"";0",,
"Customer;63;""Horst"";""Kloss"";""Cunewalde"";""Germany"";""0372-035188"";""16/12/2018"";""3584"";""543092"";6;77;""Konbu"";""2 kg box"";0",,,
"Customer;52;""Alexander"";""Feuer"";""Leipzig"";""Germany"";""0342-023176"";""29/11/2018"";""245"";""543075"";6;20;""Konbu"";""2 kg box"";0",,,
"Customer;11;""Victoria"";""Ashworth"";""London"";""UK"";""(171) 555-1212"";""27/11/2018"";""711"";""543073"";6;15;""Konbu"";""2 kg box"";0",,,
"Customer;9;""Laurence"";""Lebihan"";""Marseille"";""France"";""91.24.45.40"";""24/11/2018"";""360"";""543070"";6;20;""Konbu"";""2 kg box"";0",,,
"Customer;63;""Horst"";""Kloss"";""Cunewalde"";""Germany"";""0372-035188"";""22/11/2018"";""3642","5"";""543068"";6;20;""Konbu"";""2 kg box"";0",,
"Customer;68;""Michael"";""Holz"";""GenÃ¨ve"";""Switzerland"";""0897-034214"";""15/11/2018"";""837"";""543061"";6;42;""Konbu"";""2 kg box"";0",,,
"Customer;2;""Ana"";""Trujillo"";""MÃ©xico D.F."";""Mexico"";""(5) 555-4729"";""10/11/2018"";""514","4"";""543056"";6;10;""Konbu"";""2 kg box"";0",,
"Customer;34;""Mario"";""Pontes"";""Rio de Janeiro"";""Brazil"";""(21) 555-0091"";""18/10/2018"";""932","05"";""543033"";6;40;""Konbu"";""2 kg box"";0",,
"Customer;54;""Yvonne"";""Moncada"";""Buenos Aires"";""Argentina"";""(1) 135-5333"";""13/10/2018"";""30"";""543028"";6;5;""Konbu"";""2 kg box"";0",,,
"Customer;71;""Jose"";""Pavarotti"";""Boise"";""USA"";""(208) 555-8097"";""09/10/2018"";""2898"";""543024"";6;28;""Konbu"";""2 kg box"";0",,,
"Customer;20;""Roland"";""Mendel"";""Graz"";""Austria"";""7675-3425"";""30/08/2018"";""3490"";""542984"";6;65;""Konbu"";""2 kg box"";0",,,
"Customer;5;""Christina"";""Berglund"";""LuleÃ¥"";""Sweden"";""0921-12 34 65"";""13/08/2018"";""1254"";""542967"";6;6;""Konbu"";""2 kg box"";0",,,
"Customer;41;""Annette"";""Roulet"";""Toulouse"";""France"";""61.77.61.10"";""08/08/2018"";""568","95"";""542962"";6;3;""Konbu"";""2 kg box"";0",,
"Customer;38;""Helen"";""Bennett"";""Cowes"";""UK"";""(198) 555-8888"";""05/08/2018"";""1764"";""542959"";6;10;""Konbu"";""2 kg box"";0",,,
"Customer;42;""Yoshi"";""Tannamuri"";""Vancouver"";""Canada"";""(604) 555-3392"";""17/07/2018"";""187"";""542940"";6;7;""Konbu"";""2 kg box"";0",,,
"Customer;39;""Philip"";""Cramer"";""Brandenburg"";""Germany"";""0555-09876"";""06/07/2018"";""1585"";""542929"";6;20;""Konbu"";""2 kg box"";0",,,
"Customer;14;""Yang"";""Wang"";""Bern"";""Switzerland"";""0452-076545"";""14/05/2018"";""2311","7"";""542876"";6;6;""Konbu"";""2 kg box"";0",,
"Customer;85;""Paul"";""Henriot"";""Reims"";""France"";""26.47.15.10"";""05/05/2018"";""139","8"";""542867"";6;4;""Konbu"";""2 kg box"";0",,
"Customer;65;""Paula"";""Wilson"";""Albuquerque"";""USA"";""(505) 555-5939)"";""10/04/2019"";""1374","6"";""543207"";22;1;""Chef Anton's Cajun Seasoning"";""48 - 6 oz jars"";0",,
"Customer;65;""Paula"";""Wilson"";""Albuquerque"";""USA"";""(505) 555-5939)"";""23/01/2019"";""1075"";""543130"";22;25;""Chef Anton's Cajun Seasoning"";""48 - 6 oz jars"";0",,,
"Customer;49;""Giovanni"";""Rovelli"";""Bergamo"";""Italy"";""035-640230"";""04/12/2018"";""110"";""543080"";22;5;""Chef Anton's Cajun Seasoning"";""48 - 6 oz jars"";0",,,
"Customer;62;""LÃºcia"";""Carvalho"";""Sao Paulo"";""Brazil"";""(11) 555-1189"";""28/10/2018"";""958","75"";""543043"";22;30;""Chef Anton's Cajun Seasoning"";""48 - 6 oz jars"";0",,
"Customer;76;""Pascale"";""Cartrain"";""Charleroi"";""Belgium"";""(071) 23 67 22 20"";""22/08/2018"";""1112"";""542976"";22;21;""Chef Anton's Cajun Seasoning"";""48 - 6 oz jars"";0",,,
"Customer;19;""Ann"";""Devon"";""London"";""UK"";""(171) 555-0297"";""24/04/2018"";""655"";""542856"";22;25;""Chef Anton's Cajun Seasoning"";""48 - 6 oz jars"";0",,,
"Customer;62;""LÃºcia"";""Carvalho"";""Sao Paulo"";""Brazil"";""(11) 555-1189"";""02/04/2018"";""595","5"";""542834"";22;6;""Chef Anton's Cajun Seasoning"";""48 - 6 oz jars"";0",,
"Customer;19;""Ann"";""Devon"";""London"";""UK"";""(171) 555-0297"";""16/02/2019"";""1966","81"";""543154"";21","05;21;""Louisiana Fiery Hot Pepper Sauce"";""32 - 8 oz bottles"";0",
"Customer;34;""Mario"";""Pontes"";""Rio de Janeiro"";""Brazil"";""(21) 555-0091"";""18/10/2018"";""932","05"";""543033"";21","05;21;""Louisiana Fiery Hot Pepper Sauce"";""32 - 8 oz bottles"";0",
"Customer;45;""Jaime"";""Yorres"";""San Francisco"";""USA"";""(415) 555-5938"";""29/09/2018"";""1450","6"";""543014"";21","05;12;""Louisiana Fiery Hot Pepper Sauce"";""32 - 8 oz bottles"";0",
"Customer;90;""Matti"";""Karttunen"";""Helsinki"";""Finland"";""90-224 8858"";""24/09/2018"";""611","3"";""543009"";21","05;10;""Louisiana Fiery Hot Pepper Sauce"";""32 - 8 oz bottles"";0",
"Customer;30;""JosÃ©"";""Pedro Freyre"";""Sevilla"";""Spain"";""(95) 555 82 82"";""17/09/2018"";""2166","8"";""543002"";21","05;21;""Louisiana Fiery Hot Pepper Sauce"";""32 - 8 oz bottles"";0",
"Customer;55;""Rene"";""Phillips"";""Anchorage"";""USA"";""(907) 555-7584"";""31/08/2018"";""2275","25"";""542985"";21","05;15;""Louisiana Fiery Hot Pepper Sauce"";""32 - 8 oz bottles"";0",
"Customer;84;""Mary"";""Saveley"";""Lyon"";""France"";""78.32.54.86"";""13/07/2018"";""572","1"";""542936"";21","05;2;""Louisiana Fiery Hot Pepper Sauce"";""32 - 8 oz bottles"";0",
"Customer;63;""Horst"";""Kloss"";""Cunewalde"";""Germany"";""0372-035188"";""02/06/2018"";""1684"";""542895"";21","05;80;""Louisiana Fiery Hot Pepper Sauce"";""32 - 8 oz bottles"";0",,
"Customer;37;""Patricia"";""McKenna"";""Cork"";""Ireland"";""2967 542"";""04/05/2018"";""997"";""542866"";21","05;40;""Louisiana Fiery Hot Pepper Sauce"";""32 - 8 oz bottles"";0",,
"Customer;9;""Laurence"";""Lebihan"";""Marseille"";""France"";""91.24.45.40"";""28/04/2018"";""509","75"";""542860"";21","05;10;""Louisiana Fiery Hot Pepper Sauce"";""32 - 8 oz bottles"";0",
"Customer;20;""Roland"";""Mendel"";""Graz"";""Austria"";""7675-3425"";""27/03/2018"";""3600","73"";""542828"";21","05;65;""Louisiana Fiery Hot Pepper Sauce"";""32 - 8 oz bottles"";0",
"Customer;26;""Carine"";""Schmitt"";""Nantes"";""France"";""40.32.21.21"";""28/02/2018"";""920","1"";""542801"";21","05;12;""Louisiana Fiery Hot Pepper Sauce"";""32 - 8 oz bottles"";0",
"Customer;76;""Pascale"";""Cartrain"";""Charleroi"";""Belgium"";""(071) 23 67 22 20"";""02/03/2019"";""751"";""543168"";21","5;30;""Flotemysost"";""10 - 500 g pkgs"";0",,
"Customer;71;""Jose"";""Pavarotti"";""Boise"";""USA"";""(208) 555-8097"";""23/02/2019"";""2393","5"";""543161"";21","5;16;""Flotemysost"";""10 - 500 g pkgs"";0",
"Customer;19;""Ann"";""Devon"";""London"";""UK"";""(171) 555-0297"";""16/02/2019"";""1966","81"";""543154"";21","5;50;""Flotemysost"";""10 - 500 g pkgs"";0",
"Customer;25;""Peter"";""Franken"";""MÃ¼nchen"";""Germany"";""089-0877310"";""04/02/2019"";""2974"";""543142"";21","5;60;""Flotemysost"";""10 - 500 g pkgs"";0",,
"Customer;1;""Maria"";""Anders"";""Berlin"";""Germany"";""030-0074321"";""03/02/2019"";""960"";""543141"";21","5;20;""Flotemysost"";""10 - 500 g pkgs"";0",,
"Customer;20;""Roland"";""Mendel"";""Graz"";""Austria"";""7675-3425"";""31/01/2019"";""4903","5"";""543138"";21","5;21;""Flotemysost"";""10 - 500 g pkgs"";0",
"Customer;63;""Horst"";""Kloss"";""Cunewalde"";""Germany"";""0372-035188"";""22/11/2018"";""3642","5"";""543068"";21","5;35;""Flotemysost"";""10 - 500 g pkgs"";0",
"Customer;62;""LÃºcia"";""Carvalho"";""Sao Paulo"";""Brazil"";""(11) 555-1189"";""29/10/2018"";""537","5"";""543044"";21","5;25;""Flotemysost"";""10 - 500 g pkgs"";0",
"Customer;35;""Carlos"";""HernÃ¡ndez"";""San CristÃ³bal"";""Venezuela"";""(5) 555-1340"";""16/10/2018"";""934","5"";""543031"";21","5;30;""Flotemysost"";""10 - 500 g pkgs"";0",
"Customer;71;""Jose"";""Pavarotti"";""Boise"";""USA"";""(208) 555-8097"";""23/08/2018"";""6164","9"";""542977"";21","5;55;""Flotemysost"";""10 - 500 g pkgs"";0",
"Customer;20;""Roland"";""Mendel"";""Graz"";""Austria"";""7675-3425"";""08/06/2018"";""344"";""542901"";21","5;16;""Flotemysost"";""10 - 500 g pkgs"";0",,
"Customer;4;""Thomas"";""Hardy"";""London"";""UK"";""(171) 555-7788"";""05/06/2018"";""1477"";""542898"";21","5;12;""Flotemysost"";""10 - 500 g pkgs"";0",,
"Customer;61;""Bernardo"";""Batista"";""Rio de Janeiro"";""Brazil"";""(21) 555-4252"";""18/04/2018"";""550"";""542850"";21","5;8;""Flotemysost"";""10 - 500 g pkgs"";0",,
"Customer;9;""Laurence"";""Lebihan"";""Marseille"";""France"";""91.24.45.40"";""13/04/2018"";""1296"";""542845"";21","5;30;""Flotemysost"";""10 - 500 g pkgs"";0",,
"Customer;37;""Patricia"";""McKenna"";""Cork"";""Ireland"";""2967 542"";""30/03/2018"";""3370"";""542831"";21","5;20;""Flotemysost"";""10 - 500 g pkgs"";0",,
"Customer;71;""Jose"";""Pavarotti"";""Boise"";""USA"";""(208) 555-8097"";""29/03/2018"";""2048"";""542830"";21","5;60;""Flotemysost"";""10 - 500 g pkgs"";0",,
"Customer;5;""Christina"";""Berglund"";""LuleÃ¥"";""Sweden"";""0921-12 34 65"";""01/03/2018"";""4210","5"";""542802"";21","5;12;""Flotemysost"";""10 - 500 g pkgs"";0",
"Customer;58;""Guillermo"";""FernÃ¡ndez"";""MÃ©xico D.F."";""Mexico"";""(5) 552-3745"";""06/04/2019"";""300"";""543203"";21;10;""Queso Cabrales"";""1 kg pkg"";0",,,
"Customer;74;""Dominique"";""Perrier"";""Paris"";""France"";""(1) 47.55.60.10"";""07/03/2019"";""210"";""543173"";21;10;""Queso Cabrales"";""1 kg pkg"";0",,,
"Customer;61;""Bernardo"";""Batista"";""Rio de Janeiro"";""Brazil"";""(21) 555-4252"";""12/01/2019"";""1353","6"";""543119"";21;15;""Queso Cabrales"";""1 kg pkg"";0",,
"Customer;54;""Yvonne"";""Moncada"";""Buenos Aires"";""Argentina"";""(1) 135-5333"";""09/01/2019"";""2220"";""543116"";21;30;""Queso Cabrales"";""1 kg pkg"";0",,,
"Customer;10;""Elizabeth"";""Lincoln"";""Tsawassen"";""Canada"";""(604) 555-4729"";""28/11/2018"";""1139","1"";""543074"";21;5;""Queso Cabrales"";""1 kg pkg"";0",,
"Customer;2;""Ana"";""Trujillo"";""MÃ©xico D.F."";""Mexico"";""(5) 555-4729"";""10/11/2018"";""514","4"";""543056"";21;2;""Queso Cabrales"";""1 kg pkg"";0",,
"Customer;37;""Patricia"";""McKenna"";""Cork"";""Ireland"";""2967 542"";""27/10/2018"";""8267","4"";""543042"";21;40;""Queso Cabrales"";""1 kg pkg"";0",,
"Customer;65;""Paula"";""Wilson"";""Albuquerque"";""USA"";""(505) 555-5939)"";""04/10/2018"";""11380"";""543019"";21;40;""Queso Cabrales"";""1 kg pkg"";0",,,
"Customer;72;""Hari"";""Kumar"";""London"";""UK"";""(171) 555-1717"";""14/09/2018"";""1630"";""542999"";21;10;""Queso Cabrales"";""1 kg pkg"";0",,,
"Customer;44;""Renate"";""Messner"";""Frankfurt a.M."";""Germany"";""069-0245984"";""07/09/2018"";""581"";""542992"";21;25;""Queso Cabrales"";""1 kg pkg"";0",,,
"Customer;80;""Miguel"";""Angel Paolino"";""MÃ©xico D.F."";""Mexico"";""(5) 555-2933"";""18/08/2018"";""975"";""542972"";21;15;""Queso Cabrales"";""1 kg pkg"";0",,,
"Customer;46;""Carlos"";""GonzÃ¡lez"";""Barquisimeto"";""Venezuela"";""(9) 331-6954"";""30/07/2018"";""3107","5"";""542953"";21;20;""Queso Cabrales"";""1 kg pkg"";0",,
"Customer;72;""Hari"";""Kumar"";""London"";""UK"";""(171) 555-1717"";""07/07/2018"";""1632","15"";""542930"";21;50;""Queso Cabrales"";""1 kg pkg"";0",,
"Customer;17;""Sven"";""Ottlieb"";""Aachen"";""Germany"";""0241-039123"";""04/07/2018"";""420"";""542927"";21;20;""Queso Cabrales"";""1 kg pkg"";0",,,
"Customer;34;""Mario"";""Pontes"";""Rio de Janeiro"";""Brazil"";""(21) 555-0091"";""07/06/2018"";""315"";""542900"";21;15;""Queso Cabrales"";""1 kg pkg"";0",,,
"Customer;19;""Ann"";""Devon"";""London"";""UK"";""(171) 555-0297"";""24/04/2018"";""655"";""542856"";21;5;""Queso Cabrales"";""1 kg pkg"";0",,,
"Customer;20;""Roland"";""Mendel"";""Graz"";""Austria"";""7675-3425"";""27/03/2018"";""3600","73"";""542828"";21;15;""Queso Cabrales"";""1 kg pkg"";0",,
"Customer;35;""Carlos"";""HernÃ¡ndez"";""San CristÃ³bal"";""Venezuela"";""(5) 555-1340"";""19/03/2019"";""1727","5"";""543185"";14;15;""NuNuCa NuÃŸ-Nougat-Creme"";""20 - 450 g glasses"";0",,
"Customer;47;""Felipe"";""Izquierdo"";""I. de Margarita"";""Venezuela"";""(8) 34-56-12"";""03/11/2018"";""1122","8"";""543049"";14;24;""NuNuCa NuÃŸ-Nougat-Creme"";""20 - 450 g glasses"";0",,
"Customer;29;""Eduardo"";""Saavedra"";""Barcelona"";""Spain"";""(93) 203 4560"";""02/10/2018"";""70"";""543017"";14;5;""NuNuCa NuÃŸ-Nougat-Creme"";""20 - 450 g glasses"";0",,,
"Customer;67;""Janete"";""Limeira"";""Rio de Janeiro"";""Brazil"";""(21) 555-3412"";""27/08/2018"";""2740"";""542981"";14;10;""NuNuCa NuÃŸ-Nougat-Creme"";""20 - 450 g glasses"";0",,,
"Customer;84;""Mary"";""Saveley"";""Lyon"";""France"";""78.32.54.86"";""26/08/2018"";""740"";""542980"";14;20;""NuNuCa NuÃŸ-Nougat-Creme"";""20 - 450 g glasses"";0",,,
"Customer;47;""Felipe"";""Izquierdo"";""I. de Margarita"";""Venezuela"";""(8) 34-56-12"";""16/08/2018"";""264"";""542970"";14;6;""NuNuCa NuÃŸ-Nougat-Creme"";""20 - 450 g glasses"";0",,,
"Customer;41;""Annette"";""Roulet"";""Toulouse"";""France"";""61.77.61.10"";""08/08/2018"";""568","95"";""542962"";14;10;""NuNuCa NuÃŸ-Nougat-Creme"";""20 - 450 g glasses"";0",,
"Customer;42;""Yoshi"";""Tannamuri"";""Vancouver"";""Canada"";""(604) 555-3392"";""17/07/2018"";""187"";""542940"";14;5;""NuNuCa NuÃŸ-Nougat-Creme"";""20 - 450 g glasses"";0",,,
"Customer;88;""Paula"";""Parente"";""Resende"";""Brazil"";""(14) 555-8122"";""10/07/2018"";""1255","8"";""542933"";14;15;""NuNuCa NuÃŸ-Nougat-Creme"";""20 - 450 g glasses"";0",,
"Customer;65;""Paula"";""Wilson"";""Albuquerque"";""USA"";""(505) 555-5939)"";""29/05/2018"";""629","5"";""542891"";14;35;""NuNuCa NuÃŸ-Nougat-Creme"";""20 - 450 g glasses"";0",,
"Customer;50;""Catherine"";""Dewey"";""Bruxelles"";""Belgium"";""(02) 201 24 67"";""28/05/2018"";""3304"";""542890"";14;12;""NuNuCa NuÃŸ-Nougat-Creme"";""20 - 450 g glasses"";0",,,
"Customer;16;""Elizabeth"";""Brown"";""London"";""UK"";""(171) 555-2282"";""24/08/2018"";""931","5"";""542978"";97;3;""Mishi Kobe Niku"";""18 - 500 g pkgs"";1",,
"Customer;89;""Karl"";""Jablonski"";""Seattle"";""USA"";""(206) 555-4112"";""22/03/2018"";""2334"";""542823"";97;6;""Mishi Kobe Niku"";""18 - 500 g pkgs"";1",,,
"Customer;37;""Patricia"";""McKenna"";""Cork"";""Ireland"";""2967 542"";""16/03/2018"";""6201","9"";""542817"";97;50;""Mishi Kobe Niku"";""18 - 500 g pkgs"";1",,
"Customer;46;""Carlos"";""GonzÃ¡lez"";""Barquisimeto"";""Venezuela"";""(9) 331-6954"";""29/03/2019"";""252","56"";""543195"";7","45;20;""TourtiÃ¨re"";""16 pies"";0",
"Customer;76;""Pascale"";""Cartrain"";""Charleroi"";""Belgium"";""(071) 23 67 22 20"";""27/02/2019"";""1754","5"";""543165"";7","45;10;""TourtiÃ¨re"";""16 pies"";0",
"Customer;80;""Miguel"";""Angel Paolino"";""MÃ©xico D.F."";""Mexico"";""(5) 555-2933"";""30/10/2018"";""539","5"";""543045"";7","45;10;""TourtiÃ¨re"";""16 pies"";0",
"Customer;71;""Jose"";""Pavarotti"";""Boise"";""USA"";""(208) 555-8097"";""27/09/2018"";""988","4"";""543012"";7","45;32;""TourtiÃ¨re"";""16 pies"";0",
"Customer;25;""Peter"";""Franken"";""MÃ¼nchen"";""Germany"";""089-0877310"";""04/09/2018"";""1438","25"";""542989"";7","45;35;""TourtiÃ¨re"";""16 pies"";0",
"Customer;72;""Hari"";""Kumar"";""London"";""UK"";""(171) 555-1717"";""07/07/2018"";""1632","15"";""542930"";7","45;7;""TourtiÃ¨re"";""16 pies"";0",
"Customer;61;""Bernardo"";""Batista"";""Rio de Janeiro"";""Brazil"";""(21) 555-4252"";""01/07/2018"";""393","45"";""542924"";7","45;6;""TourtiÃ¨re"";""16 pies"";0",
"Customer;91;""Zbyszek"";""Piestrzeniewicz"";""Warszawa"";""Poland"";""(26) 642-7012"";""29/06/2018"";""399","85"";""542922"";7","45;3;""TourtiÃ¨re"";""16 pies"";0",
"Customer;87;""Pirkko"";""Koskitalo"";""Oulu"";""Finland"";""981-443655)"";""18/06/2018"";""1132","35"";""542911"";7","45;3;""TourtiÃ¨re"";""16 pies"";0",
"Customer;45;""Jaime"";""Yorres"";""San Francisco"";""USA"";""(415) 555-5938"";""17/04/2018"";""1125","67"";""542849"";7","45;40;""TourtiÃ¨re"";""16 pies"";0",
"Customer;25;""Peter"";""Franken"";""MÃ¼nchen"";""Germany"";""089-0877310"";""15/04/2018"";""1331","75"";""542847"";7","45;15;""TourtiÃ¨re"";""16 pies"";0",
"Customer;89;""Karl"";""Jablonski"";""Seattle"";""USA"";""(206) 555-4112"";""22/03/2018"";""2334"";""542823"";7","45;60;""TourtiÃ¨re"";""16 pies"";0",,
"Customer;71;""Jose"";""Pavarotti"";""Boise"";""USA"";""(208) 555-8097"";""07/03/2018"";""5256","5"";""542808"";7","45;30;""TourtiÃ¨re"";""16 pies"";0",
"Customer;17;""Sven"";""Ottlieb"";""Aachen"";""Germany"";""0241-039123"";""28/02/2019"";""1692"";""543166"";55;30;""Raclette Courdavault"";""5 kg pkg"";0",,,
"Customer;89;""Karl"";""Jablonski"";""Seattle"";""USA"";""(206) 555-4112"";""24/02/2019"";""8902","5"";""543162"";55;30;""Raclette Courdavault"";""5 kg pkg"";0",,
"Customer;71;""Jose"";""Pavarotti"";""Boise"";""USA"";""(208) 555-8097"";""22/02/2019"";""16321","9"";""543160"";55;100;""Raclette Courdavault"";""5 kg pkg"";0",,
"Customer;39;""Philip"";""Cramer"";""Brandenburg"";""Germany"";""0555-09876"";""20/02/2019"";""2160"";""543158"";55;24;""Raclette Courdavault"";""5 kg pkg"";0",,,
"Customer;20;""Roland"";""Mendel"";""Graz"";""Austria"";""7675-3425"";""09/02/2019"";""6750"";""543147"";55;110;""Raclette Courdavault"";""5 kg pkg"";0",,,
"Customer;90;""Matti"";""Karttunen"";""Helsinki"";""Finland"";""90-224 8858"";""28/01/2019"";""586"";""543135"";55;10;""Raclette Courdavault"";""5 kg pkg"";0",,,
"Customer;83;""Palle"";""Ibsen"";""Ã…rhus"";""Denmark"";""86 21 32 43"";""17/01/2019"";""990"";""543124"";55;18;""Raclette Courdavault"";""5 kg pkg"";0",,,
"Customer;11;""Victoria"";""Ashworth"";""London"";""UK"";""(171) 555-1212"";""01/12/2018"";""220"";""543077"";55;4;""Raclette Courdavault"";""5 kg pkg"";0",,,
"Customer;50;""Catherine"";""Dewey"";""Bruxelles"";""Belgium"";""(02) 201 24 67"";""07/10/2018"";""2200"";""543022"";55;40;""Raclette Courdavault"";""5 kg pkg"";0",,,
"Customer;67;""Janete"";""Limeira"";""Rio de Janeiro"";""Brazil"";""(21) 555-3412"";""27/08/2018"";""2740"";""542981"";55;42;""Raclette Courdavault"";""5 kg pkg"";0",,,
"Customer;76;""Pascale"";""Cartrain"";""Charleroi"";""Belgium"";""(071) 23 67 22 20"";""17/08/2018"";""4581"";""542971"";55;50;""Raclette Courdavault"";""5 kg pkg"";0",,,
"Customer;1;""Maria"";""Anders"";""Berlin"";""Germany"";""030-0074321"";""11/08/2018"";""851"";""542965"";55;15;""Raclette Courdavault"";""5 kg pkg"";0",,,
"Customer;46;""Carlos"";""GonzÃ¡lez"";""Barquisimeto"";""Venezuela"";""(9) 331-6954"";""30/07/2018"";""3107","5"";""542953"";55;40;""Raclette Courdavault"";""5 kg pkg"";0",,
"Customer;88;""Paula"";""Parente"";""Resende"";""Brazil"";""(14) 555-8122"";""10/07/2018"";""1255","8"";""542933"";55;15;""Raclette Courdavault"";""5 kg pkg"";0",,
"Customer;39;""Philip"";""Cramer"";""Brandenburg"";""Germany"";""0555-09876"";""06/07/2018"";""1585"";""542929"";55;25;""Raclette Courdavault"";""5 kg pkg"";0",,,
"Customer;44;""Renate"";""Messner"";""Frankfurt a.M."";""Germany"";""069-0245984"";""09/06/2018"";""3603","22"";""542902"";55;25;""Raclette Courdavault"";""5 kg pkg"";0",,
"Customer;71;""Jose"";""Pavarotti"";""Boise"";""USA"";""(208) 555-8097"";""25/05/2018"";""3082"";""542887"";55;7;""Raclette Courdavault"";""5 kg pkg"";0",,,
